date,homicidios,homicidios_ma7,homicidios_ma30,robos,tavg,tmin,tmax,prcp,wspd,pres,precio_dolar,año,mes,dia,dia_semana,dia_semana_num,es_fin_semana,es_dia_pago,es_festivo,es_dia_habil,despues_festivo,antes_festivo,quincena,dias_desde_pago,dia_del_año
2024-08-13,0,1.4285714285714286,1.2,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,13,Tuesday,1,False,False,False,True,False,False,1,4,226
2024-08-14,4,2.142857142857143,1.3,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,14,Wednesday,2,False,False,False,True,False,False,1,5,227
2024-08-15,1,2.4285714285714284,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,15,Thursday,3,False,True,False,True,False,False,1,0,228
2024-08-16,4,2.4285714285714284,1.3333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,16,Friday,4,False,True,False,True,False,False,2,0,229
2024-08-17,6,2.4285714285714284,1.3333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,17,Saturday,5,True,False,False,False,False,False,2,1,230
2024-08-18,2,1.8571428571428568,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,18,Sunday,6,True,False,False,False,False,False,2,2,231
2024-08-19,0,2.0,1.3333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,19,Monday,0,False,False,False,True,False,False,2,3,232
2024-08-20,0,1.7142857142857142,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,20,Tuesday,1,False,False,False,True,False,False,2,4,233
2024-08-21,0,0.8571428571428571,1.5,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,21,Wednesday,2,False,False,False,True,False,False,2,5,234
2024-08-22,2,0.5714285714285714,1.5666666666666669,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,22,Thursday,3,False,False,False,True,False,False,2,6,235
2024-08-23,2,0.5714285714285714,1.5333333333333334,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,23,Friday,4,False,True,False,True,False,False,2,0,236
2024-08-24,0,0.8571428571428571,1.4,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,24,Saturday,5,True,False,False,False,False,False,2,1,237
2024-08-25,0,1.2857142857142858,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,25,Sunday,6,True,False,False,False,False,False,2,2,238
2024-08-26,0,1.2857142857142858,1.4666666666666666,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,26,Monday,0,False,False,False,True,False,False,2,3,239
2024-08-27,2,1.0,1.6,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,27,Tuesday,1,False,False,False,True,False,False,2,4,240
2024-08-28,3,1.2857142857142858,1.6333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,28,Wednesday,2,False,False,False,True,False,False,2,5,241
2024-08-29,2,1.4285714285714286,1.7333333333333334,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,29,Thursday,3,False,False,False,True,False,False,2,6,242
2024-08-30,0,1.5714285714285714,1.8333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,30,Friday,4,False,True,False,True,False,False,2,0,243
2024-08-31,2,1.4285714285714286,1.9,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,8,31,Saturday,5,True,True,False,False,False,False,2,0,244
2024-09-01,1,1.5714285714285714,2.2333333333333334,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,9,1,Sunday,6,True,True,False,False,False,False,1,0,245
2024-09-02,1,1.5714285714285714,2.1,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,9,2,Monday,0,False,False,False,True,False,False,1,1,246
2024-09-03,1,1.7142857142857142,2.1666666666666665,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,9,3,Tuesday,1,False,False,False,True,False,False,1,2,247
2024-09-04,4,1.4285714285714286,2.433333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,9,4,Wednesday,2,False,False,False,True,False,False,1,3,248
2024-09-05,2,1.2857142857142858,2.6333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,9,5,Thursday,3,False,False,False,True,False,False,1,4,249
2024-09-06,1,1.7142857142857142,2.833333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,9,6,Friday,4,False,True,False,True,False,False,1,0,250
2024-09-07,0,2.142857142857143,3.0,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,9,7,Saturday,5,True,False,False,False,False,False,1,1,251
2024-09-08,0,1.7142857142857142,3.033333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,9,8,Sunday,6,True,False,False,False,False,False,1,2,252
2024-09-09,4,1.8571428571428568,3.066666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024,9,9,Monday,0,False,False,False,True,False,False,1,3,253
2024-09-10,4,2.7142857142857144,3.2333333333333334,0.0,30.7,25.8,36.8,4.9,6.8,1017.6,19.89137077331543,2024,9,10,Tuesday,1,False,False,False,True,False,False,1,4,254
2024-09-11,1,3.142857142857143,3.466666666666667,0.0,27.0,22.1,33.0,0.0,3.3,1008.4,20.08941078186035,2024,9,11,Wednesday,2,False,False,False,True,False,False,1,5,255
2024-09-12,3,5.142857142857143,3.8,0.0,28.6,23.8,34.5,0.7,3.2,1003.6,19.795900344848633,2024,9,12,Thursday,3,False,False,False,True,False,False,1,6,256
2024-09-13,7,4.857142857142857,4.033333333333333,0.0,29.9,24.7,36.1,0.0,4.3,1006.3,19.52079963684082,2024,9,13,Friday,4,False,True,False,True,False,False,1,0,257
2024-09-14,3,4.857142857142857,4.2,0.0,28.7,23.9,34.6,0.0,9.4,1011.2,19.52079963684082,2024,9,14,Saturday,5,True,False,False,False,False,False,1,1,258
2024-09-15,14,5.857142857142857,4.333333333333333,0.0,27.9,22.8,34.0,0.0,10.9,1015.6,19.52079963684082,2024,9,15,Sunday,6,True,True,False,False,False,True,1,0,259
2024-09-16,2,6.285714285714286,4.5,0.0,28.4,23.5,34.4,0.0,10.0,1006.6,19.15220069885254,2024,9,16,Monday,0,False,False,True,False,False,False,2,1,260
2024-09-17,4,6.142857142857143,4.566666666666666,0.0,28.4,23.2,34.9,0.0,8.5,1012.9,19.20560073852539,2024,9,17,Tuesday,1,False,False,False,True,True,False,2,2,261
2024-09-18,8,6.714285714285714,4.8,0.0,30.0,25.2,35.9,0.0,9.9,1009.5,19.115530014038086,2024,9,18,Wednesday,2,False,False,False,True,False,False,2,3,262
2024-09-19,6,5.142857142857143,5.0,0.0,30.0,25.0,36.2,0.0,7.7,1017.4,19.243270874023438,2024,9,19,Thursday,3,False,False,False,True,False,False,2,4,263
2024-09-20,6,5.0,5.133333333333334,0.0,27.8,22.6,34.1,0.0,3.4,1007.9,19.299999237060547,2024,9,20,Friday,4,False,True,False,True,False,False,2,0,264
2024-09-21,7,5.142857142857143,5.133333333333334,0.0,30.4,25.4,36.5,0.2,10.0,1006.4,19.299999237060547,2024,9,21,Saturday,5,True,False,False,False,False,False,2,1,265
2024-09-22,3,5.0,5.233333333333333,0.0,28.1,23.5,33.7,0.0,11.1,1017.2,19.299999237060547,2024,9,22,Sunday,6,True,False,False,False,False,False,2,2,266
2024-09-23,1,5.857142857142857,5.633333333333334,0.0,28.9,24.2,34.6,0.0,11.4,1015.7,19.37656021118164,2024,9,23,Monday,0,False,False,False,True,False,False,2,3,267
2024-09-24,5,6.428571428571429,5.833333333333333,0.0,29.0,24.2,34.8,0.0,4.7,1019.1,19.4153995513916,2024,9,24,Tuesday,1,False,False,False,True,False,False,2,4,268
2024-09-25,7,6.428571428571429,5.933333333333334,0.0,27.9,23.0,33.8,0.0,10.4,1011.0,19.30820083618164,2024,9,25,Wednesday,2,False,False,False,True,False,False,2,5,269
2024-09-26,12,6.571428571428571,5.966666666666667,0.0,29.5,24.4,35.7,17.5,4.2,1009.8,19.636600494384766,2024,9,26,Thursday,3,False,False,False,True,False,False,2,6,270
2024-09-27,10,7.428571428571429,6.0,0.0,27.1,21.9,33.5,7.6,7.0,1006.1,19.61591911315918,2024,9,27,Friday,4,False,True,False,True,False,False,2,0,271
2024-09-28,7,7.142857142857143,6.333333333333333,0.0,29.0,24.1,35.0,0.0,5.8,1005.5,19.61591911315918,2024,9,28,Saturday,5,True,False,False,False,False,False,2,1,272
2024-09-29,4,7.285714285714286,6.2,0.0,29.3,24.4,35.4,0.0,9.2,1011.7,19.61591911315918,2024,9,29,Sunday,6,True,False,False,False,False,False,2,2,273
2024-09-30,7,6.571428571428571,6.433333333333334,0.0,29.2,24.6,34.8,0.7,7.8,1000.3,19.63050079345703,2024,9,30,Monday,0,False,True,False,True,False,False,2,0,274
2024-10-01,3,6.285714285714286,6.333333333333333,0.0,27.6,22.2,34.0,0.0,11.4,1010.8,19.66360092163086,2024,10,1,Tuesday,1,False,True,False,True,False,False,1,0,275
2024-10-02,8,5.571428571428571,6.433333333333334,0.0,26.0,20.5,32.8,0.0,7.9,1017.6,19.626440048217773,2024,10,2,Wednesday,2,False,False,False,True,False,False,1,1,276
2024-10-03,7,5.571428571428571,6.333333333333333,0.0,24.0,18.6,30.5,4.8,4.8,1016.7,19.408199310302734,2024,10,3,Thursday,3,False,False,False,True,False,False,1,2,277
2024-10-04,8,6.285714285714286,6.266666666666667,0.0,27.7,22.3,34.4,0.0,5.3,1013.1,19.335500717163086,2024,10,4,Friday,4,False,True,False,True,False,False,1,0,278
2024-10-05,2,6.714285714285714,6.166666666666667,0.0,25.8,19.8,33.1,0.0,9.6,1012.8,19.335500717163086,2024,10,5,Saturday,5,True,False,False,False,False,False,1,1,279
2024-10-06,4,6.571428571428571,6.166666666666667,0.0,25.6,20.3,32.1,0.0,5.7,1010.2,19.335500717163086,2024,10,6,Sunday,6,True,False,False,False,False,False,1,2,280
2024-10-07,12,6.285714285714286,6.066666666666666,0.0,25.1,19.8,31.7,0.0,5.7,1016.8,19.27667999267578,2024,10,7,Monday,0,False,False,False,True,False,False,1,3,281
2024-10-08,6,5.428571428571429,6.033333333333333,0.0,24.7,19.6,30.8,0.0,5.7,1005.9,19.289670944213867,2024,10,8,Tuesday,1,False,False,False,True,False,False,1,4,282
2024-10-09,7,7.0,6.233333333333333,0.0,24.3,18.7,31.2,0.0,4.5,1014.5,19.345399856567383,2024,10,9,Wednesday,2,False,False,False,True,False,False,1,5,283
2024-10-10,5,6.857142857142857,6.266666666666667,0.0,26.2,21.1,32.6,7.1,3.5,1004.8,19.467449188232422,2024,10,10,Thursday,3,False,False,False,True,False,False,1,6,284
2024-10-11,2,6.571428571428571,6.4,0.0,27.2,21.3,34.3,0.0,4.6,1007.4,19.438400268554688,2024,10,11,Friday,4,False,True,False,True,False,False,1,0,285
2024-10-12,13,7.285714285714286,6.466666666666667,0.0,25.6,20.3,32.0,0.0,5.7,1010.6,19.438400268554688,2024,10,12,Saturday,5,True,False,False,False,False,False,1,1,286
2024-10-13,3,7.0,6.566666666666666,0.0,26.4,21.2,32.8,0.0,9.9,1014.2,19.438400268554688,2024,10,13,Sunday,6,True,False,False,False,False,False,1,2,287
2024-10-14,10,6.428571428571429,6.433333333333334,0.0,27.8,22.3,34.5,0.0,3.2,1014.3,19.29953956604004,2024,10,14,Monday,0,False,False,False,True,False,False,1,3,288
2024-10-15,11,7.0,6.4,0.0,26.2,20.4,33.3,0.0,9.4,1011.4,19.425949096679688,2024,10,15,Tuesday,1,False,True,False,True,False,False,1,0,289
2024-10-16,5,5.571428571428571,6.233333333333333,0.0,25.1,19.9,31.4,0.0,3.2,1009.1,19.695100784301758,2024,10,16,Wednesday,2,False,False,False,True,False,False,2,1,290
2024-10-17,1,6.0,6.166666666666667,0.0,26.3,21.0,32.7,0.0,6.7,1008.7,19.898700714111328,2024,10,17,Thursday,3,False,False,False,True,False,False,2,2,291
2024-10-18,6,5.142857142857143,5.933333333333334,0.0,25.3,20.2,31.5,0.0,7.3,1017.7,19.816810607910156,2024,10,18,Friday,4,False,True,False,True,False,False,2,0,292
2024-10-19,3,3.857142857142857,5.766666666666667,0.0,26.6,21.0,33.4,0.0,6.3,1016.5,19.816810607910156,2024,10,19,Saturday,5,True,False,False,False,False,False,2,1,293
2024-10-20,6,4.142857142857143,5.733333333333333,0.0,25.1,19.7,31.9,0.0,3.6,1008.2,19.816810607910156,2024,10,20,Sunday,6,True,False,False,False,False,False,2,2,294
2024-10-21,4,4.857142857142857,5.733333333333333,0.0,24.5,18.8,31.4,0.0,7.2,1016.2,19.868560791015625,2024,10,21,Monday,0,False,False,False,True,False,False,2,3,295
2024-10-22,2,5.571428571428571,5.733333333333333,0.0,27.1,21.9,33.4,0.0,4.1,1011.5,19.960800170898438,2024,10,22,Tuesday,1,False,False,False,True,False,False,2,4,296
2024-10-23,7,7.142857142857143,5.433333333333334,0.0,26.3,20.9,32.9,0.0,3.8,1010.4,19.936199188232422,2024,10,23,Wednesday,2,False,False,False,True,False,False,2,5,297
2024-10-24,6,8.142857142857142,5.333333333333333,0.0,26.7,20.9,33.8,0.0,5.0,1010.6,19.832460403442383,2024,10,24,Thursday,3,False,False,False,True,False,False,2,6,298
2024-10-25,11,8.0,5.266666666666667,0.0,25.3,20.3,31.5,0.0,11.7,1005.5,19.814199447631836,2024,10,25,Friday,4,False,True,False,True,False,False,2,0,299
2024-10-26,14,8.142857142857142,5.233333333333333,0.0,24.5,19.2,31.0,0.0,5.6,1015.8,19.814199447631836,2024,10,26,Saturday,5,True,False,False,False,False,False,2,1,300
2024-10-27,13,7.428571428571429,5.4,0.0,27.0,22.0,33.1,0.0,7.8,1010.0,19.814199447631836,2024,10,27,Sunday,6,True,False,False,False,False,False,2,2,301
2024-10-28,3,6.714285714285714,5.133333333333334,0.0,27.1,21.6,33.8,0.0,9.7,1024.2,19.946569442749023,2024,10,28,Monday,0,False,False,False,True,False,False,2,3,302
2024-10-29,3,5.285714285714286,5.266666666666667,0.0,25.2,19.5,32.0,0.0,10.3,1006.6,20.02873992919922,2024,10,29,Tuesday,1,False,False,False,True,False,False,2,4,303
2024-10-30,2,3.571428571428572,5.4,0.0,27.2,21.9,33.7,0.0,6.7,1006.8,20.05377960205078,2024,10,30,Wednesday,2,False,False,False,True,False,False,2,5,304
2024-10-31,1,2.7142857142857144,5.233333333333333,0.0,26.2,20.8,32.7,0.0,6.8,1024.2,20.1639404296875,2024,10,31,Thursday,3,False,True,False,True,False,False,2,0,305
2024-11-01,1,2.571428571428572,5.133333333333334,0.0,21.9,16.9,27.9,0.0,10.2,1012.1,20.050689697265625,2024,11,1,Friday,4,False,True,False,True,False,True,1,0,306
2024-11-02,2,2.7142857142857144,5.2,0.0,21.2,16.2,27.3,0.0,10.9,998.4,20.050689697265625,2024,11,2,Saturday,5,True,False,True,False,False,False,1,1,307
2024-11-03,7,2.857142857142857,5.1,0.0,22.7,17.1,29.6,4.0,4.0,1012.5,20.050689697265625,2024,11,3,Sunday,6,True,False,False,False,True,False,1,2,308
2024-11-04,2,3.142857142857143,5.133333333333334,0.0,22.6,17.1,29.3,0.0,7.4,1017.2,20.081819534301758,2024,11,4,Monday,0,False,False,False,True,False,False,1,3,309
2024-11-05,4,3.7142857142857135,5.166666666666667,0.0,22.5,16.9,29.4,0.0,8.5,1008.6,20.093900680541992,2024,11,5,Tuesday,1,False,False,False,True,False,False,1,4,310
2024-11-06,3,4.0,5.2,0.0,19.8,14.8,25.9,0.0,7.2,1014.2,20.13159942626953,2024,11,6,Wednesday,2,False,False,False,True,False,False,1,5,311
2024-11-07,3,4.0,5.333333333333333,0.0,21.6,16.5,27.8,0.0,4.5,1013.6,20.167009353637695,2024,11,7,Thursday,3,False,False,False,True,False,False,1,6,312
2024-11-08,5,4.428571428571429,5.333333333333333,0.0,22.2,17.1,28.4,0.0,8.6,1012.4,19.793569564819336,2024,11,8,Friday,4,False,True,False,True,False,False,1,0,313
2024-11-09,4,4.857142857142857,5.333333333333333,0.0,22.2,16.6,29.0,0.0,10.0,1007.3,19.793569564819336,2024,11,9,Saturday,5,True,False,False,False,False,False,1,1,314
2024-11-10,7,6.428571428571429,5.366666666666666,0.0,20.5,15.0,27.3,0.0,5.8,1020.4,19.793569564819336,2024,11,10,Sunday,6,True,False,False,False,False,False,1,2,315
2024-11-11,5,6.857142857142857,5.0,0.0,22.5,17.0,29.3,0.0,3.7,1015.0,20.13759994506836,2024,11,11,Monday,0,False,False,False,True,False,False,1,3,316
2024-11-12,7,6.428571428571429,4.833333333333333,0.0,23.1,17.9,29.4,0.0,8.2,1015.0,20.339500427246094,2024,11,12,Tuesday,1,False,False,False,True,False,False,1,4,317
2024-11-13,14,6.285714285714286,4.966666666666667,0.0,20.2,14.6,27.1,0.0,4.3,1005.2,20.582700729370117,2024,11,13,Wednesday,2,False,False,False,True,False,False,1,5,318
2024-11-14,6,5.714285714285714,5.333333333333333,0.0,22.2,16.8,28.8,0.0,8.9,1011.7,20.518400192260742,2024,11,14,Thursday,3,False,False,False,True,False,False,1,6,319
2024-11-15,2,5.571428571428571,5.533333333333333,0.0,21.0,15.4,27.9,0.0,6.6,1016.3,20.438600540161133,2024,11,15,Friday,4,False,True,False,True,False,False,1,0,320
2024-11-16,3,5.571428571428571,5.866666666666666,0.0,22.2,16.4,29.2,0.0,11.0,1012.2,20.438600540161133,2024,11,16,Saturday,5,True,False,False,False,False,False,2,1,321
2024-11-17,3,4.285714285714286,5.9,0.0,20.9,15.6,27.5,0.0,4.5,1012.2,20.438600540161133,2024,11,17,Sunday,6,True,False,False,False,False,True,2,2,322
2024-11-18,4,4.285714285714286,6.166666666666667,0.0,22.1,16.6,28.8,0.0,8.8,1011.2,20.356170654296875,2024,11,18,Monday,0,False,False,True,False,False,False,2,3,323
2024-11-19,7,5.0,6.233333333333333,0.0,22.0,16.8,28.4,1.8,7.8,1004.7,20.213289260864258,2024,11,19,Tuesday,1,False,False,False,True,True,False,2,4,324
2024-11-20,5,5.428571428571429,6.6,0.0,23.8,18.6,30.3,0.0,9.8,1015.0,20.10972023010254,2024,11,20,Wednesday,2,False,False,False,True,False,False,2,5,325
2024-11-21,6,6.714285714285714,6.5,0.0,23.2,17.8,29.8,0.0,3.3,1013.0,20.274620056152344,2024,11,21,Thursday,3,False,False,False,True,False,False,2,6,326
2024-11-22,7,6.571428571428571,6.6,0.0,23.7,18.4,30.2,0.0,7.2,1016.9,20.414119720458984,2024,11,22,Friday,4,False,True,False,True,False,False,2,0,327
2024-11-23,6,6.714285714285714,6.6,0.0,21.2,16.0,27.6,8.4,9.7,1012.2,20.414119720458984,2024,11,23,Saturday,5,True,False,False,False,False,False,2,1,328
2024-11-24,12,7.0,6.466666666666667,0.0,20.1,14.4,27.0,8.8,9.7,1005.9,20.414119720458984,2024,11,24,Sunday,6,True,False,False,False,False,False,2,2,329
2024-11-25,3,8.142857142857142,6.466666666666667,0.0,20.6,15.3,27.2,0.0,3.1,1019.3,20.350839614868164,2024,11,25,Monday,0,False,False,False,True,False,False,2,3,330
2024-11-26,8,8.285714285714286,6.3,0.0,21.1,15.5,27.8,0.0,8.5,1020.7,20.580469131469727,2024,11,26,Tuesday,1,False,False,False,True,False,False,2,4,331
2024-11-27,7,9.0,6.366666666666666,0.0,22.1,16.7,28.8,0.0,11.4,1014.9,20.65250015258789,2024,11,27,Wednesday,2,False,False,False,True,False,False,2,5,332
2024-11-28,14,7.571428571428571,6.5,0.0,23.7,18.2,30.4,1.8,6.3,1010.8,20.598169326782227,2024,11,28,Thursday,3,False,False,False,True,False,False,2,6,333
2024-11-29,8,8.571428571428571,6.2,0.0,22.0,16.6,28.6,0.0,10.4,1011.2,20.436199188232422,2024,11,29,Friday,4,False,True,False,True,False,False,2,0,334
2024-11-30,11,8.714285714285714,6.266666666666667,0.0,22.5,16.8,29.4,0.0,9.5,1010.7,20.436199188232422,2024,11,30,Saturday,5,True,True,False,False,False,False,2,0,335
2024-12-01,2,9.571428571428571,6.333333333333333,0.0,19.9,14.6,26.5,0.0,5.1,1011.4,20.436199188232422,2024,12,1,Sunday,6,True,True,False,False,False,False,1,0,336
